STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,COMP_BREAKDOWN_1_ID,COMP_BREAKDOWN_1_NAME,COMP_BREAKDOWN_2_ID,COMP_BREAKDOWN_2_NAME,COMP_BREAKDOWN_3_ID,COMP_BREAKDOWN_3_NAME,TIME_PERIOD,OBS_VALUE,AGG_METHOD_ID,AGG_METHOD_NAME,DECIMALS_ID,DECIMALS_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,COMMENT_TS,UNIT_MULT_ID,UNIT_MULT_NAME,DATA_SOURCE_ID,DATA_SOURCE_NAME,UNIT_TYPE_ID,UNIT_TYPE_NAME,TIME_FORMAT_ID,TIME_FORMAT_NAME,COMMENT_OBS,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRQ,Iraq,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,62.6614510894879,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,99.6578839040677,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KIR,Kiribati,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,18.3746829174667,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRK,"Korea, Dem. People's Rep.",WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,77.9910575283263,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KWT,Kuwait,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,100.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KGZ,Kyrgyz Republic,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,87.613279272957,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAO,Lao PDR,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,24.3469304444788,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LSO,Lesotho,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,59.0628970552308,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,96.8500949444499,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LUX,Luxembourg,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,99.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,99.9862425231104,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDG,Madagascar,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,28.4365374292456,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MWI,Malawi,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,43.6696142207581,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MCO,Monaco,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,100.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNG,Mongolia,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,40.0101131318158,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,87.0239000469017,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,76.777064600792,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,67.9235545971479,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NPL,Nepal,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,37.9438929541415,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NIC,Nicaragua,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,66.6240123838072,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NGA,Nigeria,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,30.7139425649112,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,84.7208646163085,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,49.7904218600902,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PLW,Palau,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,82.6156249941006,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,70.2244296346709,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,57.9245343250398,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,60.7493075060086,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,97.045816492884,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,94.9535041959628,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,36.971323414871,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WSM,Samoa,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,85.4832665104568,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,STP,Sao Tome and Principe,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,36.1743370294857,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,39.9595866061246,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,81.4893660134996,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,11.4303637545783,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SGP,Singapore,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,100.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZAF,South Africa,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,87.0241399366333,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESP,Spain,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,99.8732883954902,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LKA,Sri Lanka,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,88.0704293265282,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAF,St. Martin (French part),WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,96.6983810402362,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SUR,Suriname,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,62.8661727366758,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,22.3027973873423,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TGO,Togo,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,23.1533755646004,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TON,Tonga,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,50.2479504252851,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUN,Tunisia,WB_WDI_SH_H2O_SMDW_UR_ZS,"People using safely managed drinking water services, urban (% of urban population)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP_URB,Percentage of urban population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,83.4352617450149,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"People using safely managed drinking water services, urban (% of urban population)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
